smiles,quantum_yield
CC(C)Cc1cccc(N)c1Oc1ccc(/N=N/c2ccc(Oc3c(N)cccc3CC(C)C)cc2C(C)(C)C)c(C(C)(C)C)c1,0.2924054054054054
NC(=O)c1ccc(/N=N/c2ccc(C(=O)C(F)(F)F)cc2)cc1,0.03315625
COC(=O)c1cc(N2CCOCC2)ccc1/N=N/c1ccc(N2CCOCC2)cc1C(=O)OC,0.0
CC(=O)Nc1ccc(/N=N/c2ccc(NC(C)=O)cc2Cl)c(Cl)c1,0.1215
Clc1cc(N2CCCCC2)c(/N=N\c2c(N3CCCCC3)cc(Cl)cc2N2CCCCC2)c(N2CCCCC2)c1,0.2886875
CC(=O)Oc1cc(O)ccc1/N=N\c1ccc(O)cc1OC(C)=O,0.62052
CC(C)c1cccc(N)c1Oc1cc(C(=O)C(F)(F)F)ccc1/N=N\c1ccc(C(=O)C(F)(F)F)cc1Oc1c(N)cccc1C(C)C,0.32089
CCOC(=O)c1cc(N(CC)c2ccccc2)ccc1/N=N\c1ccc(N(CC)c2ccccc2)cc1C(=O)OCC,0.4488
Nc1ccc(/N=N\c2ccc(N)cc2O)c(O)c1,0.4691499999999999
Nc1ccc(/N=N/c2ccc(N)cc2O)c(O)c1,0.0
CC(C)c1cc(CO)c(/N=N\c2c(CO)cc(C(C)C)cc2CO)c(CO)c1,0.5481000000000001
CCOc1ccc(/N=N\c2ccc(OCC)cc2OCc2ccccc2)c(OCc2ccccc2)c1,0.5401685393258426
O=C(CN1C(=O)C=CC1=O)Nc1ccc(/N=N\c2ccc(NC(=O)CN3C(=O)C=CC3=O)cc2N2CCCC2)c(N2CCCC2)c1,0.41672
CCN(CC)c1cc(NCc2ccccn2)ccc1/N=N/c1ccc(NCc2ccccn2)cc1N(CC)CC,0.061125
CC[N+](CC)(CC)CC(=O)Nc1ccc(/N=N/c2ccc(N3CCCC3)cc2)cc1,0.0
N[C@@H](C[C@@H](CCCC(=O)Nc1ccc(/N=N\c2ccc(NC(=O)CCC[C@H](C[C@H](N)C(=O)O)C(=O)O)cc2C(=O)C(F)(F)F)c(C(=O)C(F)(F)F)c1)C(=O)O)C(=O)O,0.6044848484848485
CCOC(=O)c1cc(C(N)=O)cc(C(=O)OCC)c1/N=N\c1c(C(=O)OCC)cc(C(N)=O)cc1C(=O)OCC,0.5911600000000001
c1cc(/N=N\c2ccc(N3CCCCC3)cc2N2CCOCC2)c(N2CCOCC2)cc1N1CCCCC1,0.49863
O=C(c1cc(N2CCOCC2)cc(C(=O)C(F)(F)F)c1/N=N\c1c(C(=O)C(F)(F)F)cc(N2CCOCC2)cc1C(=O)C(F)(F)F)C(F)(F)F,0.1555714285714285
CCN(Cc1ccccc1)c1cc(C(=O)C(F)(F)F)c(/N=N\c2c(C(=O)C(F)(F)F)cc(N(CC)Cc3ccccc3)cc2C(=O)C(F)(F)F)c(C(=O)C(F)(F)F)c1,0.0
Cc1cc(N(C)Cc2ccccn2)cc(C)c1/N=N\c1c(C)cc(N(C)Cc2ccccn2)cc1C,0.61914
N[C@@H](C[C@@H](CCCC(=O)Nc1cc(C(=O)C(F)(F)F)ccc1/N=N/c1ccc(C(=O)C(F)(F)F)cc1NC(=O)CCC[C@H](C[C@H](N)C(=O)O)C(=O)O)C(=O)O)C(=O)O,0.0
N[C@@H](C[C@@H](CCCC(=O)Nc1cc(C(=O)C(F)(F)F)ccc1/N=N\c1ccc(C(=O)C(F)(F)F)cc1NC(=O)CCC[C@H](C[C@H](N)C(=O)O)C(=O)O)C(=O)O)C(=O)O,0.44062
COC(=O)c1cc(N(C)C)c(/N=N/c2c(N(C)C)cc(C(=O)OC)cc2N(C)C)c(N(C)C)c1,0.2195842696629213
COc1cc(C(=O)C(F)(F)F)ccc1/N=N/c1ccc(C(=O)C(F)(F)F)cc1OC,0.0
